,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,70.88468419550182,73.98319169619619,50.53492409251565,50.55105908251845,50.265881526578696,49.96797703191065,76.57778217916554,51.12046943369502,53.135243288395145,51.661396788232025,50.377411596289406,49.02830124745809,67.81563638930974,62.2711355677839,48.134767620129,50.570616270609506,50.252251890669726,49.908845262862016,64.90578803018083,23.270061934678964,49.308480225304464,50.33182635229974,50.20670698264884,50.07085189042995,67.82698958437359,58.01508148868888,51.3682419211148,50.5966246471944,50.28908987245737,49.95429659735143,68.12461847775127,39.30300641819615,50.14059502865322,50.51145201062796,50.367274601694746,50.20930931761971,65.62157057102685,35.86401462615055,49.46245569524517,50.00817607457071,50.46058336926113,50.95774947562019,67.69181213073759,59.78542190568842,50.875212976761645,50.22183446869086,50.43469704727579,50.6664189464948,70.14540268971899,52.2053168366494,51.099513292166776,50.58125777414024,50.378457285832596,50.15866396780744,65.5085920059116,102.75564789216247,49.05876440465869,49.980846370787845,50.41953774726986,50.89699349480435,50.102900596598424,75.97613999014756,45.895890624206714,49.778501583685824,50.09103833500592,50.42810337107781,58.119779637819846,16.089735960691627,53.23480190121015,49.899408788741226,50.23289055695737,50.5902180431075,55.136216999925104,33.237291623790895,49.02004746280605,49.79354426627684,50.14911990017532,50.527504532694195,55.410094970290125,62.22957102237608,50.10995287271045,49.92529890461951,50.0805077453941,50.24446683479229,0.0
0,56.535848604229564,23.270061934678964,49.3084678481148,50.33182395678108,50.20670698076721,50.070854500074375,60.43567740113546,58.01508148868888,51.368248323332935,50.596623225752296,50.289088961416326,49.954296289494366,60.82995138148345,39.30300641819615,50.140607332446166,50.5114545712096,50.36727414879658,50.20930558723711,58.42928883678219,35.86401462615055,49.46244958930164,50.00817721413236,50.46058292009859,50.957747235631246,61.10620872210912,59.78542190568842,50.87521914888298,50.221833804470066,50.43469839869708,50.6664224789851,64.2481418835092,52.2053168366494,51.09950710632185,50.581257896553325,50.378457284140026,50.15866385325852,59.74946590201709,102.75564789216247,49.05876440465869,49.980845649340154,50.41953774540062,50.89699423019907,45.06999322640037,75.97613999014756,45.895884514673654,49.778503378924015,50.091037447241234,50.42809955245325,54.22429318480556,16.089735960691627,53.23480847830612,49.8994086269541,50.23289055798969,50.59021819908412,51.3425016848104,33.237291623790895,49.02004129143167,49.79354681667944,50.149118574094146,50.527499059598526,51.649984692852435,62.22957102237608,50.109965344462836,49.92529909403568,50.08050818840452,50.244467549335354,41.773834945504795,77.50943188389834,46.18402237382398,50.61910611214948,49.77250768000523,48.88102778075242,0.0,,,,,,,,,,,,
0,61.57604027606155,58.01508148868888,51.368235604162436,50.59662444754535,50.28908986720511,49.95429682655707,61.94235214648211,39.30300641819615,50.140607323802215,50.51145460360762,50.36727550083755,50.2093083723899,59.59969380295592,35.86401462615055,49.46243734441616,50.00817640822453,50.46058200306848,50.957746222892425,62.09947004149788,59.78542190568842,50.875225375024286,50.22183417077963,50.4346979397623,50.666421134455916,65.05071045262737,52.2053168366494,51.09951322489228,50.581257802696825,50.378458619053674,50.15866672081299,60.64909171209051,102.75564789216247,49.0587705136501,49.980845478438056,50.41953906894146,50.89699720054665,46.12981463949598,75.97613999014756,45.895872797093574,49.778504492665704,50.091036999521734,50.428097424565735,54.915254820711134,16.089735960691627,53.23481484931263,49.89941188878933,50.23288966214491,50.59021286389212,52.055935211222184,33.237291623790895,49.0200228377866,49.79354579350576,50.14911812723098,50.52749927498755,52.35281402998196,62.22957102237608,50.10997159062049,49.92529754275449,50.080508627859814,50.24447011094837,42.50627965465949,77.50943188389834,46.184034587464694,50.61910432891604,49.772507687031634,48.8810296052351,46.97204929015591,18.993034933318924,51.64954762054094,49.76470822669289,49.66333168916164,49.55470437298783,1.0,,,,,,,,,,,,
0,61.576004399542015,58.01508148868888,51.368242006379376,50.59662300963991,50.28908895747715,49.95429652775947,61.94231597181482,39.30300641819615,50.140607332446166,50.51145385067899,50.367274596704604,50.20930732133519,59.59974015935197,35.86401462615055,49.462455728244706,50.008177358155976,50.46058336302612,50.95774797594501,62.09947954932774,59.78542190568842,50.875212922742435,50.22183505323561,50.43469749059024,50.66641920705426,65.0507357542883,52.2053168366494,51.0995193434627,50.58126084499939,50.37845817351827,50.15866251619529,60.649062373218484,102.75564789216247,49.05875846655913,49.98084893480946,50.419537290512764,50.89698971360971,46.129817985546346,75.97613999014756,45.895878655883266,49.77850513902723,50.09103700194521,50.42809676131145,54.91524109026863,16.089735960691627,53.23480847830612,49.899407812349494,50.23289099816948,50.59022003460467,52.05599023317986,33.237291623790895,49.02004746280605,49.793545751193875,50.149119455950014,50.527502057549015,52.35283568093184,62.22957102237608,50.109959105159874,49.925299004694565,50.08050818627146,50.244467651682285,42.506293582606276,77.50943188389834,46.1840410506354,50.619100637527254,49.772509009727315,48.88103621007231,46.97205422129144,18.993034933318924,51.64954093440845,49.76470793058668,49.66333213437862,49.5547056240638,53.721682837201776,56.25283686278193,52.82943796796391,49.99412773011579,49.995650971724274,49.99728660330321,0.0,,,,,,
0,61.57604701769148,58.01508148868888,51.368235604162436,50.59662395653746,50.28908940905845,49.95429639928754,61.942342603463565,39.30300641819615,50.14060117622772,50.5114535631521,50.3672741388163,50.2093066558365,59.59973736270505,35.86401462615055,49.46244958930164,50.00817365899259,50.46058381011029,50.95775304732186,62.09949513331097,59.78542190568842,50.87521914888298,50.22183344269405,50.43469793390467,50.66642189760013,65.05072046675409,52.2053168366494,51.09950710632185,50.5812563782265,50.37845771952003,50.15866640979188,60.64912284797841,102.75564789216247,49.05877650871459,49.98084766477116,50.41953817598868,50.896992908374344,46.12980556701564,75.97613999014756,45.895866687561266,49.77850522810314,50.09103655624527,50.42809569800724,54.91525286950366,16.089735960691627,53.234815055402905,49.89941147389035,50.23288922093279,50.5902123904757,52.0559657589324,33.237291623790895,49.0200351200573,49.793544540789554,50.14911901370314,50.52750243383353,52.35282804069116,62.22957102237608,50.10996535131636,49.925299105519656,50.08050774503856,50.24446663570552,42.506304263756675,77.50943188389834,46.184047038673086,50.619100588551674,49.772508566486636,48.881035353290486,46.97204756772194,18.993034933318924,51.64953446181309,49.76470817887018,49.66333168767278,49.55470443197052,53.72169162973424,56.25283686278193,52.829444515690355,49.99412772214501,49.99565097164708,49.99728661173609,56.877159613594806,26.680022390478157,51.46885665357294,50.25328689941769,50.15049552812489,50.040123342683245,0.0
0,62.13595367345805,39.30300641819615,50.14061348866534,50.511453433183846,50.36727504793939,50.2093087326774,59.91807891039716,35.86401462615055,49.462455728244706,50.00817663238712,50.46058335886943,50.95774872960365,62.26695063000799,59.78542190568842,50.875212922742435,50.221835652152166,50.434697037513104,50.66641758896591,65.0612708587283,52.2053168366494,51.0995193434627,50.581261337365646,50.37845772459775,50.15866106106344,60.86056535307301,102.75564789216247,49.05875846655913,49.980847224865414,50.419537736054565,50.896992484082034,46.80399695411474,75.97613999014756,45.895878655883266,49.77850469113778,50.091037001541295,50.42809721365215,55.222194933414215,16.089735960691627,53.23480847830612,49.89940954410311,50.23289011058347,50.59021630551321,52.427897581455774,33.237291623790895,49.02004129143167,49.79354563687396,50.14911901436261,50.52750125136403,52.71418119189245,62.22957102237608,50.10995287956321,49.925299175288856,50.08050730380572,50.24446565083581,43.026185428050134,77.50943188389834,46.1840592523161,50.61909879733817,49.772509005712266,48.881038152620704,47.358152303372286,18.993034933318924,51.649534355045404,49.76470886759114,49.66333257066232,49.55470552952403,53.93489410371216,56.25283686278193,52.82943796796391,49.994127722614394,49.99565097166638,49.99728661116899,57.02171852650502,26.680022390478157,51.46886284592409,50.25328855606908,50.150496858714305,50.04012433012106,59.81014209518296,54.83334934204207,51.391765893182665,50.44543352038204,50.15403516120777,49.840479633507016,1.0
0,73.85298882701102,52.2053168366494,51.099525663858884,50.58125664138913,50.37845817182571,50.158667087417314,69.21156755352304,102.75564789216247,49.05876440465869,49.98084659988278,50.41953684310178,50.89699123766731,53.555430883011745,75.97613999014756,45.895890624206714,49.77850480017703,50.09103700194521,50.42809705531475,60.77738958851822,16.089735960691627,53.23479553020405,49.89940961221738,50.23288922506215,50.59021435504003,57.75282862801373,33.237291623790895,49.02004740232951,49.79354663542992,50.149118574094146,50.52749924190269,58.002905491400334,62.22957102237608,50.109959112013016,49.925297412687414,50.080508629992934,50.24447022836959,47.48625276905088,77.50943188389834,46.184047038673086,50.6191020982002,49.77250856347534,48.88103388824125,51.42943669618758,18.993034933318924,51.64953446181309,49.76470782502001,49.663331683206124,49.55470481457692,57.43141090752382,56.25283686278193,52.82945088325066,49.99412706822078,49.99565052785606,49.99728639337927,60.254887210661856,26.680022390478157,51.468856562616196,50.25328902010861,50.1504968620535,50.04012384602731,62.80897260664214,54.83334934204207,51.391759790471966,50.44543090886813,50.15403383536349,49.84047970870148,59.662020972881116,36.92895493943669,48.953793609412955,50.14918867882288,50.06678046392649,49.97756885562046,67.22734943629263,229.10535857329563,54.523223829496104,51.53608950331194,50.43421682078318,49.23932897941245,1.0,,,,,,
0,73.85299566401825,52.2053168366494,51.099513292166776,50.58125769681287,50.37845728244747,50.15866406287573,69.21163103462094,102.75564789216247,49.05877650871459,49.9808493559365,50.41953818907321,50.89699112791651,53.555401044904016,75.97613999014756,45.895866687561266,49.778504511337786,50.09103700275304,50.428097433901414,60.77739486888697,16.089735960691627,53.234815055402905,49.899407901640416,50.232891000234176,50.59021993216139,57.752838497781624,33.237291623790895,49.02004746280605,49.79354436433522,50.14911989951585,50.52750443798327,58.002900813574044,62.22957102237608,50.10995287271045,49.92529894494638,50.08050774503856,50.24446679654231,47.486259781362065,77.50943188389834,46.184047038673086,50.619101298664674,49.772508566486636,48.88103465618275,51.42945373282597,18.993034933318924,51.64954093440845,49.76470901184938,49.66333257215119,49.554705376271016,57.43140743513558,56.25283686278193,52.82944433552379,49.99412769590437,49.99565097168568,49.9972866399212,60.25487070429666,26.680022390478157,51.46885037026543,50.25328704081869,50.15049597054164,50.04012411321493,62.808976968174576,54.83334934204207,51.391772080829185,50.44543281667755,50.15403471880468,49.84047947048728,59.66197655617547,36.92895493943669,48.95377561556012,50.14918608224801,50.06677957734557,49.97756981277995,67.22735170293672,229.10535857329563,54.52326087522465,51.536097400331954,50.434218139431024,49.23932310732725,69.85924919062774,70.57144151901029,51.870910667213366,51.82152669527413,50.51144344416707,49.057888962422126,1.0
0,73.85300399661598,52.2053168366494,51.099513292166776,50.58125639760081,50.37845817521085,50.15866731547105,69.2115842933291,102.75564789216247,49.05876440465869,49.980845110526246,50.41953773792376,50.89699481897598,53.55543238866534,75.97613999014756,45.895884514673654,49.778506304267424,50.09103655826483,50.42809455870436,60.77741026446034,16.089735960691627,53.23480847830612,49.89941011660835,50.23289011264815,50.59021571806322,57.75283377420786,33.237291623790895,49.02004129143167,49.79354490742283,50.149119457928435,50.527502970565365,58.00292432377828,62.22957102237608,50.109965344462836,49.92529752312956,50.08050907051478,50.24447103701881,47.48626989514104,77.50943188389834,46.1840410506354,50.619100846997654,49.7725094499567,48.88103692624992,57.4313967991112,56.25283686278193,52.82943142023831,49.99412711287455,49.99565052799116,49.99728634573563,60.254859928793515,26.680022390478157,51.468850461221805,50.25328587848364,50.150495526121404,50.04012444719021,62.808987129254646,54.83334934204207,51.391784371187896,50.44543407377266,50.15403471880468,49.84047814389416,59.66197153229634,36.92895493943669,48.95376965959099,50.14918614642727,50.06677957734557,49.97756974842275,67.22732439348167,229.10535857329563,54.52324871006758,51.536092953691195,50.43421681310434,49.23932523176806,69.85926832609516,70.57144151901029,51.870945801091196,51.82153760818349,50.51144521171112,49.05788075940319,72.13678749345932,8.670500316338739,51.73577050465168,51.963309464523746,50.56321738244503,48.966457599817886,1.0
0,67.17079372595877,102.75564789216247,49.0587705136501,49.980846677444205,50.41953908015677,50.89699592562573,51.92022347570264,75.97613999014756,45.895872797093574,49.77850343674602,50.091037445625574,50.42809950354268,59.41974549066619,16.089735960691627,53.23481484931263,49.899408998948445,50.23289099713712,50.59021872838558,56.45397464760963,33.237291623790895,49.02003518053459,49.793546684554286,50.1491185707968,50.52749921208219,56.7124822791784,62.22957102237608,50.10995287956321,49.925299145238384,50.08050730345019,50.24446568307859,46.405103089915286,77.50943188389834,46.18405302671151,50.61910041019273,49.77250900671602,48.8810364501943,50.438413228160826,18.993034933318924,51.64953446181309,49.7647097288434,49.66333212991199,49.55470368928957,59.460297293015394,26.680022390478157,51.46885665357294,50.25328724987904,50.15049641496189,50.04012480498538,62.069908212545414,54.83334934204207,51.391778183540254,50.445433572398144,50.15403471880468,49.84047864356978,58.95492980998469,36.92895493943669,48.95378169747251,50.14918834463859,50.066780462153844,49.97756920095887,66.66296592846298,229.10535857329563,54.523223829496104,51.53608665740646,50.43421636715601,49.23933095743759,69.3435002173491,70.57144151901029,51.87096929626654,51.82154177290424,50.511446089854715,49.05787795510828,71.66257872325042,8.670500316338739,51.73577030634071,51.96331193180387,50.56321781300264,48.96645555756534,69.51895483707021,90.93806386863261,49.35421736321463,51.425334159841356,50.57770703903506,49.58174270143351,0.0
