,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,39.48863857413008,45.805536102613246,48.97061995994207,50.244530051225595,49.807752006691956,49.356970446839924,46.30506337578216,78.00754049167082,50.901419596450964,49.855232848473264,49.82383889987693,49.79114899711536,55.24276764307777,47.439365251104505,51.47057801406277,49.88332740624436,49.946670630851486,50.01267104484262,63.94165222501049,74.962215847753,51.95042093659359,50.30274288511485,50.07373032291244,49.83541949657719,67.61357966258312,35.18413387964654,51.0362998622457,50.64741485214881,50.15220237505669,49.63447133010648,67.32944015932779,29.68937890268461,49.9605304958764,50.53703043181284,50.15680933544928,49.75525728982714,55.38754677258425,107.4940004363319,48.118900331696196,50.112890982672354,50.08601353933027,50.0574057796977,54.79822296113218,-1.500669529482387,49.89205717525077,50.03533420953529,50.02119328846959,50.00613365661475,51.27203863450737,154.75317751225782,49.35142425355386,49.98512381415439,49.98708576315552,49.98917578661798,39.34399412845179,67.70996803254867,47.14402637683558,50.14319756747396,49.83991917289758,49.51685609970427,37.29707093966557,13.236223582856013,49.35599155386858,50.147359269614185,49.76683015601684,49.35892561151239,43.179616486192415,28.695360204894342,51.19770774031498,49.996113335808474,49.87637770197303,49.74700975464175,37.51643374095937,74.72862217459466,48.23169548580401,50.18468649837429,49.84142339558349,49.46961976305664,34.31104367239662,84.13256539171388,48.80934512316587,50.29693995342804,49.73952445037,49.13142244760019,0.0
0,55.993334332789026,74.962215847753,51.95044324790605,50.30274689072655,50.073731113064184,49.83541696005838,60.58515479363709,35.18413387964654,51.036278076836595,50.64740838770774,50.15220078997493,49.63447485445127,60.32429561424305,29.68937890268461,49.96053049164314,50.5370274255972,50.156808544677276,49.75525888513572,49.409640569316906,107.4940004363319,48.11892158915053,50.11289264317067,50.086014327628064,50.05740564425952,48.873293863352416,-1.500669529482387,49.892024381012874,50.03533249306129,50.02119250068233,50.006133860008404,45.67002235877471,154.75317751225782,49.35145695305515,49.98512363213575,49.98708576315552,49.98917598017886,34.894151190282315,67.70996803254867,47.1440046542685,50.14319985003952,49.839918385342415,49.516852095479564,33.054325736295155,13.236223582856013,49.35600282339287,50.14735959482823,49.76683015417754,49.35892530122567,39.41144377843039,28.695360204894342,51.19770774031498,49.99611338181289,49.87637770099556,49.74700971544178,34.187832184001635,74.72862217459466,48.23169548580401,50.18468677202392,49.84142339432816,49.469619499759006,31.23862300296945,84.13256539171388,48.80934512316587,50.29694031443681,49.73952444830468,49.13142210459634,25.837847248628165,67.07134808137121,47.28875355210627,50.69223043185063,49.62649293537598,48.450177095297235,1.0,,,,,,,,,,,,
0,60.746280223460836,35.18413387964654,51.036278076836595,50.647409295048746,50.15220158071054,49.63447547266864,60.49047814930834,29.68937890268461,49.96053049164314,50.53702661975221,50.156808543439226,49.755259693262104,49.74364725050574,107.4940004363319,48.11892158915053,50.11289170063742,50.08601275035443,50.05740338896621,49.21333404836542,-1.500669529482387,49.892024381012874,50.03533017294697,50.02119092560852,50.006133076909734,46.04165656273898,154.75317751225782,49.35143505872006,49.985122946730144,49.987084975396954,49.98917508355768,35.31767117608508,67.70996803254867,47.144037080776926,50.14319779301772,49.83991995540988,49.51685750201061,33.47817363821754,13.236223582856013,49.356002896438696,50.14735660718716,49.766830150498976,49.35892849231995,39.72523727774407,28.695360204894342,51.1976733553154,49.99611442600806,49.87637611771767,49.74700530011121,34.51048132445863,74.72862217459466,48.23170636781997,50.18468789101418,49.84142338930674,49.469618276447235,31.559557804069893,84.13256539171388,48.80936795453418,50.29693809541263,49.73952602583853,49.13142780829686,26.142864024554864,67.07134808137121,47.28875386721906,50.69222793972648,49.62649292943743,48.45017989700217,24.04963485626059,27.961842811838252,48.68771991693957,50.628402819013345,49.47385263647885,48.17048802154177,1.0,,,,,,,,,,,,
0,60.74628342899576,35.18413387964654,51.03629997454493,50.647407426366,50.1522007863644,49.634475829106734,60.490412143506134,29.68937890268461,49.96051976623326,50.53702177200768,50.15680696189531,49.7552615914515,49.74360380273423,107.4940004363319,48.11892138731747,50.11289019892435,50.08601196205662,50.05740336409406,49.213397863532926,-1.500669529482387,49.8920462399023,50.03533167819221,50.02119171339578,50.006133102997936,46.04171281639273,154.75317751225782,49.35143512971955,49.98512176479018,49.98708418794348,49.989174716044175,35.317673644805076,67.70996803254867,47.14402637683558,50.14319831407428,49.83991995414915,49.51685699307731,33.47817609087745,13.236223582856013,49.356002896438696,50.14735806131412,49.766830937477636,49.35892862145951,39.7252931080997,28.695360204894342,51.19768477140481,49.996114031400566,49.876376908379186,49.747007387856485,34.51056303310926,74.72862217459466,48.23171784827963,50.18468542785183,49.84142576548261,49.469625950892606,31.559580436694567,84.13256539171388,48.809345259901264,50.296939359025174,49.73952444830468,49.13142328565327,26.14289974345125,67.07134808137121,47.288759678435184,50.69222880583155,49.62649333286008,48.450180019892855,24.049643326077486,27.961842811838252,48.68770207583539,50.628407078119,49.47385184902623,48.17048178249365,30.45107433882829,47.79715644737868,51.41939310670416,49.99235576200462,49.459897077441326,48.84375818916685,0.0,,,,,,
0,60.74626666025927,35.18413387964654,51.036278076836595,50.647408612171006,50.152200791178416,49.634474624646685,60.490463958162465,29.68937890268461,49.96053049164314,50.53702901155064,50.15680933544928,49.75525883615833,49.74366232224584,107.4940004363319,48.118932318795345,50.11289421098259,50.0860151159259,50.05740560239748,49.21334727229258,-1.500669529482387,49.892024392820375,50.03533506724894,50.02119407575607,50.00613437057227,46.04160940952422,154.75317751225782,49.35142418255319,49.98512202037094,49.98708418855372,49.98917444527653,35.31758773290564,67.70996803254867,47.144026062146395,50.1431997601977,49.83991838660313,49.51685217695544,33.478124293189296,13.236223582856013,49.35601416596428,50.14735694833195,49.76683015601684,49.3589281213724,39.72525466490066,28.695360204894342,51.19768477140481,49.99611331553058,49.87637612065001,49.74700649980501,34.5104656778167,74.72862217459466,48.231695286321965,50.18468811403804,49.84142339307279,49.46961803345542,31.559492740040163,84.13256539171388,48.809344986430446,50.29694129924704,49.73952286044438,49.13141767651193,26.142829126582267,67.07134808137121,47.288759048210906,50.692230163122616,49.62649252898406,48.450176407833084,24.049622909160952,27.961842811838252,48.68773162811438,50.628401024731474,49.47385143325833,48.170487197168356,30.451014312802897,47.79715644737868,51.419380915612905,49.99235774709412,49.45989826119876,48.84375826434659,44.5449588912458,37.83670648895031,53.9186854375703,49.31367781709069,49.5793720659543,49.89039509480659,0.0
0,59.10548926303273,29.68937890268461,49.96053049164314,50.53702566211675,50.156807761333596,49.755259065150256,48.9363689919605,107.4940004363319,48.118932318795345,50.11289423717035,50.08601433169639,50.05740395148028,48.43096643733386,-1.500669529482387,49.892024392820375,50.03533401498042,50.02119328930419,50.00613386479745,45.40110538726582,154.75317751225782,49.35142418255319,49.985122927057674,49.98708497519357,49.989175104355894,35.06557422877078,67.70996803254867,47.144026062146395,50.14319811009027,49.83991837777802,49.51685386576402,33.27845946184786,13.236223582856013,49.35601416596428,50.14735602679524,49.76683093195979,49.35893066651779,39.42216373354203,28.695360204894342,51.19768477140481,49.9961141145119,49.87637769610842,49.74700890272656,34.33507508803431,74.72862217459466,48.23170656730079,50.18468580002549,49.84142497133173,49.46962380060414,31.44476075525745,84.13256539171388,48.80934512316587,50.29693998342562,49.7395252350063,49.13142408216534,26.117513580863953,67.07134808137121,47.28876517453989,50.692227379340565,49.626493724405634,48.45018209671143,24.051183231972377,27.961842811838252,48.68771394377629,50.62840374297346,49.47385224170294,48.1704860733318,30.382665404027478,47.79715644737868,51.4193869682035,49.99235822372357,49.459898677447214,48.8437586927668,44.36757284349972,37.83670648895031,53.918703107357445,49.31367870238874,49.57937369257466,49.8903975479427,45.69249319917834,48.55668855336016,50.42525718727717,48.91821899855391,49.530132507027716,50.24230583227383,0.0
0,49.93337847404615,-1.500669529482387,49.892035316360136,50.03533283978618,50.02119250101616,50.00613349254837,47.10539171695281,154.75317751225782,49.35143512971955,49.98512177716748,49.98708418804517,49.98917470305729,37.18343727270105,67.70996803254867,47.144015358206275,50.14320044926528,49.83991995540988,49.51685472291446,35.423337578525796,13.236223582856013,49.35601416596428,50.14735710490446,49.766830150498976,49.3589280002645,40.982549564392826,28.695360204894342,51.19768477140481,49.996114724337716,49.87637769904072,49.74700827950802,35.996387448268834,74.72862217459466,48.231695286321965,50.184688575988105,49.84142339181743,49.469617583857044,33.12570503554399,84.13256539171388,48.80937943858605,50.296936747894975,49.7395260299691,49.131429350726535,27.76108282944703,67.07134808137121,47.28876580476269,50.692224515004455,49.62649452531237,48.45018719181206,25.654169560583878,27.961842811838252,48.68769633783057,50.62840475843109,49.473851855323815,48.170484484470094,31.619663027309606,47.79715644737868,51.419356619342665,49.992359008234274,49.459895479601784,48.843751050173665,44.94166030259865,37.83670648895031,53.91870404281218,49.31368270318907,49.57937368748601,49.89039279751269,46.21429683740082,48.55668855336016,50.42526877064408,48.91822453586627,49.53013331125135,50.24230106217438,49.246580834631416,51.4874739039666,51.01638699288158,48.80286819174215,49.603224155078976,50.52241161894287,0.0,,,,,,
0,51.239184132615776,154.75317751225782,49.35142418255319,49.98512195544218,49.98708418804517,49.98917451330789,40.36102217987494,67.70996803254867,47.144037080776926,50.143197700190996,49.83991916785469,49.51685599847502,38.43601861040092,13.236223582856013,49.35599155386858,50.147360249186406,49.766830937477636,49.35892624349253,43.77251342128749,28.695360204894342,51.19770774031498,49.996113272160784,49.87637769904072,49.747009836810136,38.41469121550963,74.72862217459466,48.23169548580401,50.18468676006107,49.84142418345759,49.4696211774564,35.33407677490772,84.13256539171388,48.809368091266975,50.29693686836379,49.73952603203442,49.13142921995592,29.585147218889468,67.07134808137121,47.28875999354723,50.69222585825675,49.62649413079751,48.45018486916803,27.330116659382135,27.961842811838252,48.68768431312009,50.62840867190313,49.47385145844872,48.17047916239321,33.18431348278478,47.79715644737868,51.41938714002288,49.99235885103309,49.45989708394016,48.843754607504195,46.24286147413415,37.83670648895031,53.91869163931685,49.313683282183334,49.57937369427091,49.89039216588648,47.4892836084884,48.55668855336016,50.42526877064408,48.91822209673143,49.53013250893051,50.24230224545356,50.458368447996946,51.4874739039666,51.01638699288158,48.8028689754733,49.60322415830774,50.522410796299155,56.65368837388761,82.50344107815405,52.36167161134679,49.70238898074808,49.91529535856016,50.155629943737765,0.0,,,,,,
0,51.23927276515722,154.75317751225782,49.351446005887595,49.9851217561846,49.98708418784177,49.98917472519014,40.361080669601165,67.70996803254867,47.144015358206275,50.14319975709145,49.83991995288845,49.516855424222385,38.43615112088717,13.236223582856013,49.35601416596428,50.14735634529117,49.76683014682038,49.35892877369204,43.77261165201891,28.695360204894342,51.197707603583595,49.996112542240525,49.87637848774739,49.74701226946402,38.41473751290938,74.72862217459466,48.23167312333345,50.184688451931734,49.841423390562085,49.46961771404146,35.3341344062905,84.13256539171388,48.80936795453418,50.29693883674402,49.73952602790381,49.131427066596416,29.585198350056373,67.07134808137121,47.28874805600293,50.69223029147072,49.62649332989082,48.4501782475395,27.330221273964955,27.961842811838252,48.68771386539129,50.62840492141203,49.47385104687922,48.17048232684091,33.18437225116502,47.79715644737868,51.41938100152224,49.99235789235826,49.45989706877627,48.84375563559199,46.242886404008566,37.83670648895031,53.91869163931685,49.313680224093105,49.579372875872025,49.89039398756644,47.48933875907539,48.55668855336016,50.42528025632362,48.91822520330841,49.530134111669426,50.242302104908475,50.458414042353716,51.4874739039666,51.016386876636986,48.80287002142393,49.60322496399141,50.52241136517249,56.653664540126044,82.50344107815405,52.36164870002895,49.70238963002282,49.91529535752211,50.155629220023926,58.631612552216424,40.56414237117873,50.81912589333521,49.93774335015314,49.983853077808234,50.03566746692343,0.0
0,51.23922413580762,154.75317751225782,49.35143505872006,49.98512099485343,49.98708340089685,49.98917391103204,40.361055710009694,67.70996803254867,47.144026062146395,50.14319931738913,49.83991838282094,49.516852638653944,38.436122528251225,13.236223582856013,49.35601416596428,50.14735736489567,49.766830939316904,49.35892929872804,43.77250483827333,28.695360204894342,51.19768477140481,49.99611388686334,49.87637690935665,49.747007524664184,38.414715232676734,74.72862217459466,48.23170656730079,50.184686507473714,49.84142339181743,49.46961977639016,35.3340428132289,84.13256539171388,48.80934512316587,50.29693996410323,49.739524444174094,49.13142247378417,29.585103420758497,67.07134808137121,47.28874774088948,50.692231326362446,49.62649253195333,48.45017525931519,33.184297756091766,47.79715644737868,51.419368724523125,49.99235605288362,49.459896266607075,48.84375598421238,46.242875402812295,37.83670648895031,53.91869163931685,49.313682761320806,49.57937367900483,49.89039277894638,47.48939834126789,48.55668855336016,50.42530322768269,48.918216475043806,49.53013330173735,50.24231057915587,50.458382438013615,51.4874739039666,51.01635233303554,48.80287204399116,49.60322496076263,50.52240896491344,56.65368553565108,82.50344107815405,52.36166028938041,49.70238626766957,49.915294539832786,50.1556312670578,58.63158738321362,40.56414237117873,50.81910377183709,49.937737079890056,49.98385144216438,50.03567103480981,58.15531237758616,120.17243117878391,49.86459732349874,50.07962427670232,50.022207137677796,49.95774956336656,0.0
